,SMILES,Ki (nM)
1385,NCCc1ccc(O)c(O)c1,0.13
1386,CCn1ccc2ccc(OCCCN3CCN(CC3)c3cccc4sccc34)cc2c1=O,0.13
1387,Cn1ccc2cc(OCCCN3CCN(CC3)c3cccc4sccc34)ccc2c1=O,0.13
1388,COc1ccc(cc1S(=O)(=O)N[C@H]1CC[C@@H](CC1)N1CCN(CC1)c1ccccc1OC(C)C)C(F)(F)F,0.13
1389,CN(C)CCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.13
1390,FC(F)(F)c1nc2cccc(OCCNCc3ccccc3)c2[nH]1,0.13
1391,C(NCc1ccccc1)[C@H]1CCc2ccc3[nH]ccc3c2O1,0.13
1392,CN1CCN(CC1)C1Cc2ccccc2Sc2ccc(Cc3nnnn3C)cc12,0.13
1393,CN1CCN(CC1)C1Cc2ccccc2Sc2ccc(cc12)-c1ccccn1,0.13
1394,O=C(N[C@@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)c1cc2ccccc2[nH]1,0.13
1395,O=C(N[C@@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)c1cc2ccccc2[nH]1,0.13
1396,CCCS(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0.13
1397,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.13
1398,COc1ccccc1N1CCN(CCCCOc2ccn3nc(\C=N\O)cc3c2)CC1,0.13
1399,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.13
1400,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.13
1401,CCN1C[C@@H](C[C@H]1CNC(=O)c1c(O)c(CC)cc(Cl)c1OC)OCCCCNC(=O)c1cc2ccccc2[nH]1,0.13
1402,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@H](CN2)OCCCCO)c1O,0.13
1403,CN1CCN(Cc2ccc(OCCCCN3CCC(CC3)c3noc4cc(F)ccc34)cc2)CC1,0.13
1404,Fc1ccc2c(noc2c1)C1CCN(CCCOc2ccc(CN3CCOCC3)cc2F)CC1,0.13
1405,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.13
1406,COC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.13
1407,COC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.13
1408,CCc1cc(Cl)c(OC)c(c1)N1CCN(CCCCOc2ccc3CCC(=O)Nc3c2)CC1,0.13
1409,CCn1ccc2ccc(OCCCN3CCN(CC3)c3cccc4sccc34)cc2c1=O,0.13
1410,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,0.13
1411,COc1cccc(OC(=O)N[C@H]2CC[C@H](CCN3CCN(CC3)c3nsc4ccccc34)CC2)c1,0.131
1412,COc1cccc(OC(=O)N[C@H]2CC[C@H](CCN3CCN(CC3)c3nsc4ccccc34)CC2)c1,0.131
1413,CCOC(=O)N[C@@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0.1323333333333333
1414,CCOC(=O)N[C@@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0.1323333333333333
1415,O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)c1ccco1,0.1326666666666666
1416,O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)c1ccco1,0.1326666666666666
1417,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,0.133
1418,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.133
1419,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,0.1333333333333333
1420,OC(=O)C(O)=O.COc1ccc2[nH]cc(C(=O)NCCCCN3CCN(CC3)c3ccccc3OCCF)c2c1,0.1333333333333333
1421,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,0.1333333333333333
1422,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1333333333333333
1423,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc([C@@H]2C1)c34,0.1333333333333333
1424,CNCCOc1cccc2NC(=O)Cc12,0.1333333333333333
1425,CCCN1C[C@H](CSC)C[C@H]2[C@H]1CCc1cc(O)c(O)cc21,0.1333333333333333
1426,CN(C)C1CCC2(C=C1)c1ccccc1CCc1ccc(Cl)cc21,0.1333333333333333
1427,C(CCN1CCN(CC1)c1cccc2sccc12)COc1ccc2cccnc2c1,0.1333333333333333
1428,OCc1cc2c3OC(CN4CCC5(CC4)N(CNC5=O)c4ccccc4)COc3ccc2[nH]1,0.1333333333333333
1429,Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12,0.1333333333333333
1430,CN1CC2C(C1)c1cc(Cl)ccc1Oc1ccccc21,0.1333333333333333
1431,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,0.1333333333333333
1432,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1333333333333333
1433,CN1CCc2ccccc2Cc2cc(O)c(Cl)cc2CC1,0.1333333333333333
1434,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1333333333333333
1435,CCCN(CCCCNC(=O)c1cc2ccccc2s1)[C@H]1CCC(=CC1)C#C,0.1333333333333333
1436,O=c1[nH]c2cccc(N3CCN(Cc4cccc(c4)-c4ccccc4C#N)CC3)c2o1,0.1333333333333333
1437,CCCN(CCC)[C@H]1CCc2c(C1)ccc(O)c2O,0.1333333333333333
1438,Fc1ccc2c(noc2c1)C1CCN(CCCCNS(=O)(=O)c2cc3ccccc3s2)CC1,0.1333333333333333
1439,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,0.1333333333333333
1440,CCCN1CC[C@@H]2Cc3c(O)cccc3C[C@@H]12,0.1333333333333333
1441,COc1ccc2OC3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)CCc2c1,0.1333333333333333
1442,C[N@@H+]1C[C@@H](C=C2[C@H]1Cc1c(Br)[nH]c3cccc2c13)C(N)=O,0.1333333333333333
1443,Oc1cccc2C[C@H]3N(CC=C)CCc4cccc(c34)-c12,0.1333333333333333
1444,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1333333333333333
1445,CCCN1CC[C@@H]2Cc3c(O)cccc3C[C@@H]12,0.1333333333333333
1446,CCCN1CC[C@@H]2Cc3c(O)cccc3C[C@@H]12,0.1333333333333333
1447,Clc1cccc(N2CCN(CCCCOc3cc4[nH]c(=O)ccc4cn3)CC2)c1Cl,0.1333333333333333
1448,Fc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4n3)CC2)c2ccccc12,0.1333333333333333
1449,CN1CCN(CC1)C1Cc2ccccc2Sc2ccc(cc12)-c1cccc(C)c1C,0.1333333333333333
1450,CCCN1CCc2cc(cc-3c2[C@H]1Cc1ccc(O)c(O)c-31)-c1ccc(O)cc1,0.1333333333333333
1451,COc1ccccc1N1CCN(CCCc2ccc3n(CCN4CCC(CC4)C(=O)c4ccc(F)cc4)c(=O)sc3c2)CC1,0.1333333333333333
1452,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCC(=O)Nc12,0.1333333333333333
1453,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2ccc(=O)oc12,0.1333333333333333
1454,CN1CCc2cc(OCCF)cc-3c2[C@H]1Cc1ccc(O)c(O)c-31,0.1333333333333333
1455,CCN(Cc1ccc([nH]1)-c1cc(ccc1OC)S(=O)(=O)CC)Cc1ccc(OC)cc1,0.1333333333333333
1456,FCCn1cc(CN2CN(c3ccccc3)C3(CCN(Cc4coc5ccccc45)CC3)C2=O)nn1,0.1333333333333333
1457,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,0.1333333333333333
1458,CCCN(CCCCCCCCCCN(CCC)[C@H]1CCc2c(O)cccc2C1)[C@H]1CCc2c(O)cccc2C1,0.1333333333333333
1459,NCCc1ccc(O)c(O)c1,0.1333333333333333
1460,CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CN(Cc2ccccc2)C[C@H]1C,0.1333333333333333
1461,Oc1ccc2CC[C@H](CNCc3ccc(I)cc3)Oc2c1,0.1333333333333333
1462,COc1ccccc1N1CCN(Cc2ccc(CN3C(=O)c4ccccc4S3(=O)=O)cc2)CC1,0.1333333333333333
1463,Fc1ccc2c(noc2c1)C1CCN(CCCCOc2ccc(CN3CCOCC3)cc2)CC1,0.1333333333333333
1464,Fc1ccc2c(noc2c1)C1CCN(CCCOc2ccc(CN3CCOCC3)c(F)c2)CC1,0.1333333333333333
1465,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1333333333333333
1466,C(CCN1CCN(CC1)c1cccc2sccc12)COc1ccc2ncccc2c1,0.1333333333333333
1467,COc1ccccc1N1CCN(CCCCCCn2c3cccc4CCCn(c34)c2=O)CC1,0.1333333333333333
1468,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1333333333333333
1469,Fc1ccc2c(noc2c1)C1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc3ncccc23)CC1,0.1333333333333333
1470,CN1CC2C(C1)c1cc(Cl)ccc1Oc1ccccc21,0.1333333333333333
1471,O=C(N[C@@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)Nc1ccco1,0.1356666666666666
1472,Cc1ccccc1OC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0.1356666666666666
1473,Cc1ccccc1OC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0.1356666666666666
1474,O=C(N[C@@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)Nc1ccco1,0.1356666666666666
1475,O=C1NCc2ccc(OCCCCN3CCN(CC3)c3cccc4OCCc34)cc12,0.136
1476,Cc1ccc(o1)S(=O)(=O)N[C@@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0.1363333333333333
1477,Cc1ccc(o1)S(=O)(=O)N[C@@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0.1363333333333333
1478,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1366666666666667
1479,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1366666666666667
1480,CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F,0.1366666666666667
1481,Fc1ccc(OCCN2Cc3ccccc3C2)c2CC(=O)Nc12,0.1366666666666667
1482,CN1CCN(CC1)C1Cn2cccc2Sc2ccc(Cl)cc12,0.1366666666666667
1483,CCCN(CCc1ccccc1)[C@H]1CCc2c(O)cccc2C1,0.1366666666666667
1484,COc1ccccc1N1CCCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1,0.1366666666666667
1485,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Br)cc1,0.1366666666666667
1486,CN1CCN(CC1)C1=c2cc(C)sc2=Nc2ccccc2N1,0.1366666666666667
1487,CN1CCN(CC1)C1=c2cc(C)sc2=Nc2ccccc2N1,0.1366666666666667
1488,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,0.1366666666666667
1489,CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F,0.1366666666666667
1490,COc1cc(CCCF)cc(C(=O)NC[C@@H]2CCCN2CC=C)c1OC,0.1366666666666667
1491,Clc1ccc2c(CCCN3CCN(CC3)c3cccc4OCCOc34)c[nH]c2c1,0.1366666666666667
1492,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,0.1366666666666667
1493,O=C1Cc2c(N1)cccc2OCCNCCCCc1ccccc1,0.1366666666666667
1494,Clc1cccc(N2CCN(CCCCOc3ccc4ccnn4c3)CC2)c1Cl,0.1366666666666667
1495,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1nsc2ccccc12,0.1366666666666667
1496,CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12,0.1366666666666667
1497,NC(=O)c1ccc2C(CCN3CCC(=CC3)c3c[nH]c4ccc(F)cc34)OCCc2c1,0.1366666666666667
1498,COc1ccccc1N1CCN(CCCCN2CCCc3cc(ccc3C2=O)-c2cccs2)CC1,0.1366666666666667
1499,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1366666666666667
1500,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1366666666666667
1501,CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,0.1366666666666667
1502,Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12,0.1366666666666667
1503,Oc1ccc2CC[C@H](CNCc3cccc(I)c3)Oc2c1,0.1366666666666667
1504,Clc1ccc2c(nsc2c1)N1CCN(C[C@H]2CC[C@H](CNC(=O)c3ccco3)CC2)CC1,0.1366666666666667
1505,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,0.1366666666666667
1506,Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,0.1366666666666667
1507,FC(F)(F)c1cccc(n1)C1CCN(CCNC(=O)C2CCOCC2)CC1,0.1366666666666667
1508,CC(=O)Nc1ccc(OCCCN2CCC(CC2)c2noc3cc(F)ccc23)cc1,0.1366666666666667
1509,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccccc1Cl,0.1366666666666667
1510,OC1(CCN(CCCSc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1366666666666667
1511,OC1(CCN(CCCSc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1366666666666667
1512,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccccc1Cl,0.1366666666666667
1513,Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12,0.1366666666666667
1514,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,0.1366666666666667
1515,COc1ccc(cc1)-c1cc2[nH]c(=O)n(CCCN3CCN(CC3)c3ccccc3OC)c(=O)c2[nH]1,0.137
1516,Cc1ncoc1-c1nnc(SCCCN2C[C@@H]3CCN([C@@H]3C2)c2cccc(c2)C#N)n1C,0.1396666666666666
1517,Cc1ncoc1-c1nnc(SCCCN2C[C@@H]3CCN([C@@H]3C2)c2cccc(c2)C#N)n1C,0.1396666666666666
1518,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.14
1519,O=C1CCc2ccc(OCCOCCN3CCN(CC3)c3cccc4sccc34)cc2N1,0.14
1520,Oc1ccc(cc1)C1=CCN(C[C@@H]2CCC=C(C2)c2ccc(O)cc2)CC1,0.14
1521,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,0.14
1522,O=C1CCc2ccc(OCCOCCN3CCN(CC3)c3cccc4sccc34)cc2N1,0.14
1523,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.14
1524,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1,0.14
1525,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,0.14
1526,COc1cc(CCCF)cc(C(=O)NC[C@@H]2CCCN2CC=C)c1OC,0.14
1527,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.14
1528,CN(CCN(C)CCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1)CCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.14
1529,O=c1[nH]c2cccc(N3CCN(Cc4cccc(c4)-c4cccs4)CC3)c2o1,0.14
1530,O=c1[nH]c2cccc(N3CCN(Cc4cccc(c4)-c4ccccc4)CC3)c2o1,0.14
1531,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.14
1532,O=S(=O)(NCCCN1CCN(CC1)c1nsc2ccccc12)c1ccc2ccccc2c1,0.14
1533,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,0.14
1534,CC(C)Oc1ccccc1N1CCN(Cc2cccc(c2)C(=O)N2CCCCC2)CC1,0.14
1535,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1)N1CCOCC1,0.14
1536,Oc1cc2O[C@@H](CNCc3ccccc3)CCc2cc1Cl,0.14
1537,CC(C)Oc1ccccc1N1CCN(Cc2cccc(c2)C(=O)N2CCCCC2)CC1,0.14
1538,CC(C)Oc1ccccc1N1CCN(Cc2cccc(c2)C(=O)N2CCCCC2)CC1,0.14
1539,CC(C)Oc1ccccc1N1CCN(Cc2cccc(c2)C(=O)N2CCCCC2)CC1,0.14
1540,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,0.14
1541,CSc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccccc23)CC1,0.14
1542,CC(C)Oc1ccccc1N1CCN(Cc2cccc(c2)C(=O)N2CCCCC2)CC1,0.14
1543,CC(C)Oc1ccccc1N1CCN(Cc2cccc(c2)C(=O)N2CCCCC2)CC1,0.14
1544,CCCN(CCCCOc1ccn2ncc(\C=N/O)c2c1)[C@H]1CCc2c(O)cccc2C1,0.14
1545,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCCOc12,0.14
1546,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,0.14
1547,O=c1[nH]c2cccc(N3CCN(Cc4cccc(c4)-c4ccccc4)CC3)c2o1,0.14
1548,CCCN(CCc1ccc(NC(=O)CCC(=O)NCCCCCC(=O)NCc2ccc(cc2)C(=O)NCCCCCC(=O)NCCCCCCNC(=O)c2nn(c(c2C)-c2ccc(Cl)cc2)-c2ccc(Cl)cc2Cl)cc1)C1CCc2c(O)cccc2C1,0.14
1549,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc([C@@H]2C1)c34,0.14
1550,COC(=O)N[C@@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0.142
1551,COC(=O)N[C@@H]1CC[C@H](CCN2CCN(CC2)c2nsc3ccccc23)CC1,0.142
1552,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc([C@@H]2C1)c34,0.1433333333333333
1553,O=C1CCc2cccc(CCCN3CCN(CC3)c3cccc4sccc34)c2N1,0.1433333333333333
1554,CCN1CCC[C@H]1CNC(=O)c1c(O)c(CC)cc(Br)c1OC,0.1433333333333333
1555,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,0.1433333333333333
1556,CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CN(Cc2ccccc2)C[C@H]1C,0.1433333333333333
1557,CC(=O)Nc1ccc(OCCCN2CCN(CC2)c2cccc3sccc23)c2CCC(=O)Nc12,0.1433333333333333
1558,O=C1CCc2cccc(OCCCCN3CCN(CC3)c3cccc4sccc34)c2N1,0.1433333333333333
1559,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1433333333333333
1560,OC1(CC2CCC(C1)N2CCCC(=O)c1ccc(F)cc1)c1ccccc1,0.1433333333333333
1561,CN(C)C[C@H]1CC2[C@H](O1)c1cc(F)ccc1Sc1ccccc21,0.1433333333333333
1562,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(OC(=O)CCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.1433333333333333
1563,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1433333333333333
1564,Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3OCCN2c13,0.1433333333333333
1565,Nc1cc(Cl)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCCN2c13,0.1433333333333333
1566,O=c1[nH]c2cccc(N3CCN(Cc4cccc(c4)-c4ccccc4)CC3)c2o1,0.1433333333333333
1567,OCc1cc2cc(OCCCCN3CCN(CC3)c3cccc(Cl)c3Cl)ccn2n1,0.1433333333333333
1568,O\N=C\c1cc2cc(OCCCCN3CCN(CC3)c3cccc(Cl)c3Cl)ccn2n1,0.1433333333333333
1569,OC1(CC2CCC(C1)N2CCCC(=O)c1ccc(F)cc1)c1ccccc1,0.1433333333333333
1570,Cc1ccc(OCCCNCC2CCc3ccc(O)cc3O2)cc1N,0.1433333333333333
1571,CC(C)c1ccccc1N1CCN(Cc2ccc(CN3CCCCCC3=O)n2C)CC1,0.1433333333333333
1572,CN1CCN(CC1)C1Cc2ccccc2Sc2ccc(cc12)-c1nnn(C)n1,0.1433333333333333
1573,CN1CCN(CC1)C1Cc2ccccc2Sc2ccc(cc12)-c1cnn(C)c1,0.1433333333333333
1574,CCCN(CCC)C1CCc2ccc(O)cc2C1,0.1433333333333333
1575,Clc1ccc2[nH]cc(C3=CCN(CCCCNS(=O)(=O)c4cccc5ccccc45)CC3)c2c1,0.1433333333333333
1576,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C=O)c3c2)CC1,0.1433333333333333
1577,CCCN(CCCCOc1ccn2ncc(C=O)c2c1)[C@H]1CCc2c(O)cccc2C1,0.1433333333333333
1578,COc1cccc2[nH]cc(CN3CCC(O)(CC3)c3ccc(Br)cc3)c12,0.1433333333333333
1579,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,0.1433333333333333
1580,Cl.CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2)c1O,0.1433333333333333
1581,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@H](CN2)OCCCCNC(=O)c2cc3ccccc3o2)c1O,0.1433333333333333
1582,CC(=O)Nc1ccc(CCCN2CCN(CC2)c2cccc3sccc23)c2CCC(=O)Nc12,0.1433333333333333
1583,OCCN1CCN(CC\C=C2/c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,0.1433333333333333
1584,COc1ccc(CCCCCCNCCOc2cc(F)cc3CCC(C)Oc23)cc1,0.1436666666666666
1585,Cc1cc2CNC(=O)c2cc1OCCCCN1CCN(CC1)c1cccc2cccc(F)c12,0.1446666666666666
1586,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1,0.1466666666666666
1587,Fc1cccc(c1)S(=O)(=O)NCCN1CCC(=CC1)c1c[nH]c2ccc(Cl)cc12,0.1466666666666666
1588,CCN1CCC[C@H]1CNC(=O)c1cc(ccc1OC)S(=O)(=O)CC,0.1466666666666666
1589,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.1466666666666666
1590,CCCN1CCc2cccc3-c4ccccc4C[C@@H]1c23,0.1466666666666666
1591,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.1466666666666666
1592,C(COc1ccc2cccnc2c1)CN1CCN(CC1)c1cccc2sccc12,0.1466666666666666
1593,O=C1CCc2ccc(OC\C=C/CN3CCN(CC3)c3cccc4sccc34)cc2N1,0.1466666666666666
1594,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1,0.1466666666666666
